INSERT Scripts     ~ Aero Quest Airlines

SURFING

INSERT INTO surfing (passenger_id, trip_id, cookies_generated) 
VALUES 
('P00000001', 'T0006', 342),
('E10000041', 'Omkar Sharma', 'Male', 70000, 50, '2021-01-22', '1985-09-30'),
('E10000042', 'Pooja Singh', 'Female', 90000, 60, '2022-03-05', '1990-12-10'),
('E10000043', 'Rahul Desai', 'Male', 110000, 70, '2011-05-15', '1978-02-20'),
('E10000044', 'Sakshi Patel', 'Female', 130000, 80, '2012-07-30', '1986-05-28'),
('E10000045', 'Tushar Kumar', 'Male', 150000, 90, '2013-09-10', '1992-08-15'),
('E10000046', 'Urvashi Gupta', 'Female', 170000, 100, '2014-11-22', '1980-10-31'),
('E10000047', 'Vikas Sharma', 'Male', 190000, 110, '2016-01-05', '1984-12-12'),
('E10000048', 'Waseem Khan', 'Male', 210000, 120, '2017-03-15', '1979-04-25'),
('E10000049', 'Yamini Reddy', 'Female', 230000, 130, '2018-05-25', '1983-07-07'),
('E10000050', 'Zain Verma', 'Male', 250000, 140, '2019-07-10', '1995-02-18');


Onboard Employees Details 

INSERT INTO onboard (eno, trip_id, flying_hrs_added)
VALUES 
    ('E10000020', 'T0001', 6),
    ('E10000022', 'T0001', 6),
    ('E10000002', 'T0001', 6),
    ('E10000004', 'T0001', 6),
    ('E10000006', 'T0001', 6),
    ('E10000024', 'T0002', 15),
    ('E10000026', 'T0002', 15),
    ('E10000008', 'T0002', 15),
    ('E10000010', 'T0002', 15),
    ('E10000012', 'T0002', 15),
    ('E10000028', 'T0003', 5),
    ('E10000030', 'T0003', 5),
    ('E10000014', 'T0003', 5),
    ('E10000016', 'T0003', 5),
    ('E10000018', 'T0003', 5),
    ('E10000032', 'T0004', 7),
    ('E10000034', 'T0004', 7),
    ('E10000021', 'T0004', 7),
    ('E10000023', 'T0004', 7),
    ('E10000025', 'T0004', 7),
    ('E10000036', 'T0005', 2),
    ('E10000038', 'T0005', 2),
    ('E10000027', 'T0005', 2),
    ('E10000029', 'T0005', 2),
    ('E10000031', 'T0005', 2),
    ('E10000020', 'T0006', 1),
    ('E10000022', 'T0006', 1),
    ('E10000033', 'T0006', 1),
    ('E10000035', 'T0006', 1),
    ('E10000037', 'T0006', 1),
    ('E10000024', 'T0007', 3),
    ('E10000026', 'T0007', 3),
    ('E10000039', 'T0007', 3),
    ('E10000040', 'T0007', 3),
    ('E10000041', 'T0007', 3),
    ('E10000028', 'T0008', 4),
    ('E10000030', 'T0008', 4),
    ('E10000042', 'T0008', 4),
    ('E10000043', 'T0008', 4),
    ('E10000044', 'T0008', 4),
    ('E10000032', 'T0009', 3),
    ('E10000034', 'T0009', 3),
    ('E10000045', 'T0009', 3),
    ('E10000046', 'T0009', 3),
    ('E10000047', 'T0009', 3),
    ('E10000036', 'T0010', 1),
    ('E10000038', 'T0010', 1),
    ('E10000048', 'T0010', 1),
    ('E10000049', 'T0010', 1),
    ('E10000050', 'T0010', 1) ;


Employee Dependents Details 

INSERT INTO dependents (eno, name, date_of_birth, gender, contact_no, relation) 
VALUES 
('E10000001', 'Aditi', '1990-03-15', 'Female', '9876543210', 'Daughter'),
('E10000001', 'Arjun', '1983-09-22', 'Male', '1098765432', 'Son'),
('E10000002', 'Aarav', '1986-03-07', 'Male', '1098765432', 'Son'),
('E10000002', 'Aarti', '1994-01-15', 'Female', '9876543210', 'Daughter'),
('E10000003', 'Abhay', '1986-10-10', 'Male', '9876543210', 'Son'),
('E10000003', 'Aarohi', '1984-09-30', 'Female', '7654321098', 'Daughter'),
('E10000004', 'Abhishek', '1977-05-12', 'Male', '1098765432', 'Son'),
('E10000004', 'Aadya', '1995-06-05', 'Female', '7654321098', 'Daughter'),
('E10000005', 'Aditya', '1980-10-03', 'Male', '1098765432', 'Son'),
('E10000005', 'Anita', '1976-02-18', 'Female', '4321098765', 'Wife'),
('E10000006', 'Akash', '1987-05-15', 'Male', '7654321098', 'Son'),
('E10000006', 'Anjali', '1980-11-15', 'Female', '4321098765', 'Wife'),
('E10000007', 'Alok', '1991-04-05', 'Male', '7654321098', 'Son'),
('E10000007', 'Ankita', '1989-04-25', 'Female', '4321098765', 'Daughter'),
('E10000008', 'Aman', '1985-02-05', 'Male', '7654321098', 'Son'),
('E10000008', 'Ayesha', '1992-06-30', 'Female', '3210987654', 'Daughter'),
('E10000009', 'Amit', '1994-11-25', 'Male', '5432109876', 'Son'),
('E10000009', 'Bhavna', '1989-01-07', 'Female', '5432109876', 'Wife'),
('E10000010', 'Ankit', '1987-11-20', 'Male', '1098765432', 'Son'),
('E10000010', 'Chetna', '1987-05-20', 'Female', '7654321098', 'Wife'),
('E10000011', 'Aryan', '1989-10-22', 'Male', '9876543210', 'Son'),
('E10000011', 'Deepika', '1981-09-25', 'Female', '6543210987', 'Daughter'),
('E10000012', 'Arnav', '1985-04-28', 'Male', '3210987654', 'Son'),
('E10000012', 'Garima', '1990-06-28', 'Female', '2109876543', 'Daughter'),
('E10000013', 'Ayush', '1985-09-30', 'Male', '1098765432', 'Son'),
('E10000013', 'Isha', '1995-02-18', 'Female', '0987654321', 'Daughter'),
('E10000014', 'Dhruv', '1986-10-31', 'Male', '9876543210', 'Son'),
('E10000014', 'Jyoti', '1982-07-31', 'Female', '9876543210', 'Wife'),
('E10000015', 'Kabir', '1992-01-22', 'Male', '9876543210', 'Son'),
('E10000015', 'Kavita', '1990-01-14', 'Female', '0987654321', 'Daughter'),
('E10000016', 'Krishna', '1993-09-15', 'Male', '5432109876', 'Son'),
('E10000016', 'Lata', '1978-04-30', 'Female', '0987654321', 'Wife'),
('E10000017', 'Manish', '1994-04-05', 'Male', '3210987654', 'Son'),
('E10000017', 'Meena', '1983-04-28', 'Female', '4321098765', 'Wife'),
('E10000018', 'Mukesh', '1983-08-29', 'Male', '3210987654', 'Son'),
('E10000018', 'Nandini', '1980-11-15', 'Female', '4321098765', 'Wife'),
('E10000019', 'Naman', '1995-03-20', 'Male', '3210987654', 'Son'),
('E10000019', 'Neha', '1990-07-20', 'Female', '0987654321', 'Daughter'),
('E10000020', 'Nikhil', '1987-05-20', 'Male', '7654321098', 'Son'),
('E10000020', 'Pooja', '1993-10-30', 'Female', '4321098765', 'Daughter'),
('E10000021', 'Pranav', '1992-05-14', 'Male', '1098765432', 'Son'),
('E10000021', 'Prerna', '1985-07-30', 'Female', '0987654321', 'Daughter'),
('E10000022', 'Rahul', '1979-05-31', 'Male', '9876543210', 'Son'),
('E10000022', 'Riya', '1995-06-05', 'Female', '7654321098', 'Daughter'),
('E10000023', 'Raj', '1995-02-18', 'Male', '5432109876', 'Son'),
('E10000023', 'Ritu', '1980-10-18', 'Female', '6543210987', 'Wife'),
('E10000024', 'Rajat', '1982-12-12', 'Male', '1098765432', 'Son'),
('E10000024', 'Rohini', '1989-09-29', 'Female', '2109876543', 'Daughter'),
('E10000025', 'Rishi', '1992-06-08', 'Male', '5432109876', 'Son'),
('E10000025', 'Ruchika', '1990-11-12', 'Female', '8765432109', 'Daughter'),
('E10000026', 'Rohan', '1983-09-22', 'Male', '1098765432', 'Son'),
('E10000026', 'Sakshi', '1981-09-25', 'Female', '6543210987', 'Daughter'),
('E10000027', 'Sameer', '1985-04-22', 'Male', '5432109876', 'Son'),
('E10000027', 'Sapna', '1976-11-25', 'Female', '4321098765', 'Wife'),
('E10000028', 'Shivam', '1991-08-05', 'Male', '3210987654', 'Son'),
('E10000028', 'Shreya', '1994-11-25', 'Female', '4321098765', 'Daughter'),
('E10000029', 'Siddharth', '1984-09-30', 'Male', '5432109876', 'Son'),
('E10000029', 'Simran', '1995-09-03', 'Female', '0987654321', 'Daughter'),
('E10000030', 'Vikas', '1987-11-20', 'Male', '1098765432', 'Son'),
('E10000030', 'Vandana', '1982-12-12', 'Female', '8765432109', 'Daughter'),
('E10000031', 'Vinay', '1993-01-20', 'Male', '7654321098', 'Son'),
('E10000031', 'Varsha', '1980-02-05', 'Female', '6543210987', 'Daughter'),
('E10000032', 'Vishal', '1988-08-18', 'Male', '5432109876', 'Son'),
('E10000032', 'Vidya', '1993-10-30', 'Female', '4321098765', 'Daughter'),
('E10000033', 'Yash', '1982-07-31', 'Male', '7654321098', 'Son'),
('E10000033', 'Yamini', '1990-01-14', 'Female', '9876543210', 'Daughter'),
('E10000034', 'Zubin', '1989-09-29', 'Male', '1098765432', 'Son'),
('E10000034', 'Zara', '1994-06-12', 'Female', '7654321098', 'Daughter'),
('E10000035', 'Abhinav', '1986-03-07', 'Male', '1098765432', 'Son'),
('E10000035', 'Aditi', '1980-10-03', 'Female', '2109876543', 'Daughter'),
('E10000036', 'Aakash', '1992-06-30', 'Male', '8765432109', 'Son'),
('E10000036', 'Akshara', '1989-04-25', 'Female', '7654321098', 'Daughter'),
('E10000037', 'Aarav', '1989-10-22', 'Male', '9876543210', 'Son'),
('E10000037', 'Ananya', '1983-08-29', 'Female', '3210987654', 'Daughter'),
('E10000038', 'Aryan', '1995-02-18', 'Male', '8765432109', 'Son'),
('E10000038', 'Ayesha', '1993-10-30', 'Female', '6543210987', 'Daughter'),
('E10000039', 'Aditya', '1984-12-12', 'Male', '7654321098', 'Son'),
('E10000039', 'Bhavna', '1980-11-15', 'Female', '5432109876', 'Wife'),
('E10000040', 'Arjun', '1987-05-15', 'Male', '8765432109', 'Son'),
('E10000040', 'Chetna', '1991-04-05', 'Female', '6543210987', 'Daughter');
('E10000041', 'Dhruv', '1995-03-20', 'Male', '3210987654', 'Son'),
('E10000041', 'Esha', '1990-06-28', 'Female', '2109876543', 'Daughter'),
('E10000042', 'Farhan', '1989-10-22', 'Male', '9876543210', 'Son'),
('E10000042', 'Gauri', '1983-09-22', 'Female', '1098765432', 'Daughter'),
('E10000043', 'Ganesh', '1989-09-29', 'Male', '8765432109', 'Son'),
('E10000043', 'Hema', '1994-01-15', 'Female', '7654321098', 'Daughter'),
('E10000044', 'Harish', '1991-08-05', 'Male', '5432109876', 'Son'),
('E10000044', 'Ishita', '1980-10-03', 'Female', '4321098765', 'Daughter'),
('E10000045', 'Ishan', '1982-07-31', 'Male', '3210987654', 'Son'),
('E10000045', 'Juhi', '1993-01-20', 'Female', '2109876543', 'Daughter'),
('E10000046', 'Jai', '1989-02-20', 'Male', '9876543210', 'Son'),
('E10000046', 'Kiran', '1995-02-18', 'Female', '1098765432', 'Daughter'),
('E10000047', 'Kabir', '1985-09-30', 'Male', '9876543210', 'Son'),
('E10000047', 'Lakshmi', '1990-07-20', 'Female', '8765432109', 'Daughter'),
('E10000048', 'Lalit', '1988-08-18', 'Male', '7654321098', 'Son'),
('E10000048', 'Meenakshi', '1993-10-30', 'Female', '6543210987', 'Daughter'),
('E10000049', 'Mayank', '1993-09-15', 'Male', '5432109876', 'Son'),
('E10000049', 'Nandini', '1978-04-30', 'Female', '4321098765', 'Daughter'),
('E10000050', 'Nikhil', '1994-04-05', 'Male', '3210987654', 'Son'),
('E10000050', 'Pallavi', '1983-08-29', 'Female', '2109876543', 'Daughter');


List of employees that are airhosts


INSERT INTO airhost (eno, flying_hrs, mgr_eno, incentive)
VALUES 
('E10000002', 500, 'E10000001', 2000),
('E10000004', 550, 'E10000001', 2100),
('E10000006', 600, 'E10000001', 2200),
('E10000008', 650, 'E10000003', 2300),
('E10000010', 700, 'E10000003', 2400),
('E10000012', 750, 'E10000003', 2500),
('E10000014', 800, 'E10000005', 2600),
('E10000016', 850, 'E10000005', 2700),
('E10000018', 900, 'E10000005', 2800),
('E10000021', 1000, 'E10000007', 3000),
('E10000023', 1050, 'E10000007', 3100),
('E10000025', 1100, 'E10000009', 3200),
('E10000027', 1150, 'E10000009', 3300),
('E10000029', 1200, 'E10000009', 3400),
('E10000031', 1250, 'E100000011', 3500),
('E10000033', 1300, 'E100000011', 3600),
('E10000035', 1350, 'E100000011', 3700),
('E10000037', 1400, 'E100000013', 3800),
('E10000039', 1450, 'E100000013', 3900),
('E10000040', 1500, 'E100000013', 4000),
('E10000041', 1550, 'E100000015', 4100),
('E10000042', 1600, 'E100000015', 4200),
('E10000043', 1650, 'E100000015', 4300),
('E10000044', 1700, 'E100000017', 4400),
('E10000045', 1750, 'E100000017', 4500),
('E10000046', 1800, 'E100000017', 4600),
('E10000047', 1850, 'E100000019', 4700),
('E10000048', 1900, 'E100000019', 4800),
('E10000049', 1950, 'E100000019', 4900),
('E10000050', 950, 'E10000007', 2900);


Languages Spoken by the employees

INSERT INTO languages_spoken (eno, languages) 
VALUES 
('E10000002', 'English'),
('E10000002', 'Hindi'),
('E10000004', 'Spanish'),
('E10000004', 'French'),
('E10000004', 'German'),
('E10000006', 'Japanese'),
('E10000006', 'Korean'),
('E10000008', 'Chinese'),
('E10000010', 'Arabic'),
('E10000010', 'Italian'),
('E10000012', 'Russian'),
('E10000014', 'Portuguese'),
('E10000014', 'Dutch'),
('E10000016', 'Swedish'),
('E10000018', 'Finnish'),
('E10000021', 'Norwegian'),
('E10000023', 'Danish'),
('E10000025', 'Polish'),
('E10000025', 'Greek'),
('E10000027', 'Turkish'),
('E10000029', 'Hindi'),
('E10000031', 'Bengali'),
('E10000033', 'Punjabi'),
('E10000035', 'Marathi'),
('E10000037', 'Tamil'),
('E10000039', 'Telugu'),
('E10000040', 'Urdu'),
('E10000041', 'Gujarati'),
('E10000042', 'Malayalam'),
('E10000043', 'Kannada'),
('E10000044', 'Odia'),
('E10000045', 'Assamese'),
('E10000046', 'Bhojpuri'),
('E10000047', 'Maithili'),
('E10000048', 'Sindhi'),
('E10000049', 'Nepali'),
('E10000050', 'Sinhala');


Employees that are managers

INSERT INTO manager (eno, aircraft_managed) 
VALUES 
('E10000001', 'AO00000101'),
('E10000003', 'AO00000101'),
('E10000005', 'AO00000102'),
('E10000007', 'AO00000102'),
('E10000009', 'AO00000103'),
('E10000011', 'AO00000103'),
('E10000013', 'AO00000104'),
('E10000015', 'AO00000104'),
('E10000017', 'AO00000105'),
('E10000019', 'AO00000105');

Manager Qualifications 

INSERT INTO manager_qualifications (eno, qualifications) 
VALUES 
('E10000001', 'MBA'),
('E10000001', 'BBA'),
('E10000003', 'B.Com'),
('E10000003', 'MBA'),
('E10000005', 'BBA'),
('E10000005', 'B.Com'),
('E10000007', 'BBA'),
('E10000007', 'MBA'),
('E10000009', 'B.Com'),
('E10000009', 'BBA'),
('E10000011', 'MBA'),
('E10000011', 'B.Com'),
('E10000013', 'BBA'),
('E10000013', 'MBA'),
('E10000015', 'B.Com'),
('E10000015', 'BBA'),
('E10000017', 'BBA'),
('E10000017', 'MBA'),
('E10000019', 'B.Com'),
('E10000019', 'BBA');


Employees that are pilots


INSERT INTO pilot (eno, rank, flying_hrs, mgr_eno, incentive)
VALUES 
('E10000020', 'Captain', 5000, 'E10000001', 10000),
('E10000022', 'First Officer', 3000, 'E10000003', 8000),
('E10000024', 'Captain', 4500, 'E10000005', 9000),
('E10000026', 'First Officer', 2500, 'E10000007', 7000),
('E10000028', 'Captain', 4000, 'E10000009', 9500),
('E10000030', 'First Officer', 2000, 'E10000011', 6000),
('E10000032', 'Captain', 3500, 'E10000013', 8500),
('E10000034', 'First Officer', 1500, 'E10000015', 5000),
('E10000036', 'Captain', 3000, 'E10000017', 9000),
('E10000038', 'First Officer', 1000, 'E10000019', 4000);


Feedback Queries

INSERT INTO feedback (eno, trip_id, passenger_id, rating) VALUES 
('E10000020', 'T0001', 'P00000111', 1),
('E10000020', 'T0001', 'P00000125', 2),
('E10000020', 'T0001', 'P00000130', 3),
('E10000020', 'T0001', 'P00000121', 4),
('E10000020', 'T0001', 'P00000101', 5),
('E10000020', 'T0001', 'P00000145', 6),
('E10000020', 'T0001', 'P00000132', 7),
('E10000020', 'T0001', 'P00000133', 8),
('E10000022', 'T0001', 'P00000111', 9),
('E10000022', 'T0001', 'P00000125', 10),
('E10000022', 'T0001', 'P00000130', 1),
('E10000022', 'T0001', 'P00000121', 2),
('E10000022', 'T0001', 'P00000101', 3),
('E10000022', 'T0001', 'P00000145', 4),
('E10000022', 'T0001', 'P00000132', 5),
('E10000022', 'T0001', 'P00000133', 6),
('E10000002', 'T0001', 'P00000111', 7),
('E10000002', 'T0001', 'P00000125', 8),
('E10000002', 'T0001', 'P00000130', 9),
('E10000002', 'T0001', 'P00000121', 10),
('E10000002', 'T0001', 'P00000101', 1),
('E10000002', 'T0001', 'P00000145', 2),
('E10000002', 'T0001', 'P00000132', 3),
('E10000002', 'T0001', 'P00000133', 4),
('E10000004', 'T0001', 'P00000111', 5),
('E10000004', 'T0001', 'P00000125', 6),
('E10000004', 'T0001', 'P00000130', 7),
('E10000004', 'T0001', 'P00000121', 8),
('E10000004', 'T0001', 'P00000101', 9),
('E10000004', 'T0001', 'P00000145', 10),
('E10000004', 'T0001', 'P00000132', 1),
('E10000004', 'T0001', 'P00000133', 2),
('E10000006', 'T0001', 'P00000111', 3),
('E10000006', 'T0001', 'P00000125', 4),
('E10000006', 'T0001', 'P00000130', 5),
('E10000006', 'T0001', 'P00000121', 6),
('E10000006', 'T0001', 'P00000101', 7),
('E10000006', 'T0001', 'P00000145', 8),
('E10000006', 'T0001', 'P00000132', 9),
('E10000006', 'T0001', 'P00000133', 10),
('E10000024', 'T0002', 'P00000121', 5),
('E10000024', 'T0002', 'P00000132', 6),
('E10000024', 'T0002', 'P00000143', 7),
('E10000024', 'T0002', 'P00000104', 8),
('E10000024', 'T0002', 'P00000124', 9),
('E10000024', 'T0002', 'P00000114', 10),
('E10000024', 'T0002', 'P00000056', 5),
('E10000024', 'T0002', 'P00000069', 6),
('E10000024', 'T0002', 'P00000087', 7),
('E10000024', 'T0002', 'P00000098', 8),
('E10000026', 'T0002', 'P00000121', 9),
('E10000026', 'T0002', 'P00000132', 10),
('E10000026', 'T0002', 'P00000143', 5),
('E10000026', 'T0002', 'P00000104', 6),
('E10000026', 'T0002', 'P00000124', 7),
('E10000026', 'T0002', 'P00000114', 8),
('E10000026', 'T0002', 'P00000056', 9),
('E10000026', 'T0002', 'P00000069', 10),
('E10000026', 'T0002', 'P00000087', 5),
('E10000026', 'T0002', 'P00000098', 6),
('E10000008', 'T0002', 'P00000121', 7),
('E10000008', 'T0002', 'P00000132', 8),
('E10000008', 'T0002', 'P00000143', 9),
('E10000008', 'T0002', 'P00000104', 10),
('E10000008', 'T0002', 'P00000124', 5),
('E10000008', 'T0002', 'P00000114', 6),
('E10000008', 'T0002', 'P00000056', 7),
('E10000008', 'T0002', 'P00000069', 8),
('E10000008', 'T0002', 'P00000087', 9),
('E10000008', 'T0002', 'P00000098', 10),
('E10000010', 'T0002', 'P00000121', 5),
('E10000010', 'T0002', 'P00000132', 6),
('E10000010', 'T0002', 'P00000143', 7),
('E10000010', 'T0002', 'P00000104', 8),
('E10000010', 'T0002', 'P00000124', 9),
('E10000010', 'T0002', 'P00000114', 10),
('E10000010', 'T0002', 'P00000056', 5),
('E10000010', 'T0002', 'P00000069', 6),
('E10000010', 'T0002', 'P00000087', 7),
('E10000010', 'T0002', 'P00000098', 8),
('E10000012', 'T0002', 'P00000121', 9),
('E10000012', 'T0002', 'P00000132', 10),
('E10000012', 'T0002', 'P00000143', 5),
('E10000012', 'T0002', 'P00000104', 6),
('E10000012', 'T0002', 'P00000124', 7),
('E10000012', 'T0002', 'P00000114', 8),
('E10000012', 'T0002', 'P00000056', 9),
('E10000012', 'T0002', 'P00000069', 10),
('E10000012', 'T0002', 'P00000087', 5),
('E10000012', 'T0002', 'P00000098', 6),
('E10000028', 'T0003', 'P00000149', 5),
('E10000028', 'T0003', 'P00000020', 6),
('E10000028', 'T0003', 'P00000140', 7),
('E10000028', 'T0003', 'P00000067', 8),
('E10000028', 'T0003', 'P00000092', 9),
('E10000028', 'T0003', 'P00000024', 10),
('E10000028', 'T0003', 'P00000008', 5),
('E10000028', 'T0003', 'P00000066', 6),
('E10000028', 'T0003', 'P00000057', 7),
('E10000030', 'T0003', 'P00000149', 8),
('E10000030', 'T0003', 'P00000020', 9),
('E10000030', 'T0003', 'P00000140', 10),
('E10000030', 'T0003', 'P00000067', 5),
('E10000030', 'T0003', 'P00000092', 6),
('E10000030', 'T0003', 'P00000024', 7),
('E10000030', 'T0003', 'P00000008', 8),
('E10000030', 'T0003', 'P00000066', 9),
('E10000030', 'T0003', 'P00000057', 10),
('E10000014', 'T0003', 'P00000149', 5),
('E10000014', 'T0003', 'P00000020', 6),
('E10000014', 'T0003', 'P00000140', 7),
('E10000014', 'T0003', 'P00000067', 8),
('E10000014', 'T0003', 'P00000092', 9),
('E10000014', 'T0003', 'P00000024', 10),
('E10000014', 'T0003', 'P00000008', 5),
('E10000014', 'T0003', 'P00000066', 6),
('E10000014', 'T0003', 'P00000057', 7),
('E10000016', 'T0003', 'P00000149', 8),
('E10000016', 'T0003', 'P00000020', 9),
('E10000016', 'T0003', 'P00000140', 10),
('E10000016', 'T0003', 'P00000067', 5),
('E10000016', 'T0003', 'P00000092', 6),
('E10000016', 'T0003', 'P00000024', 7),
('E10000016', 'T0003', 'P00000008', 8),
('E10000016', 'T0003', 'P00000066', 9),
('E10000016', 'T0003', 'P00000057', 10),
('E10000018', 'T0003', 'P00000149', 5),
('E10000018', 'T0003', 'P00000020', 6),
('E10000018', 'T0003', 'P00000140', 7),
('E10000018', 'T0003', 'P00000067', 8),
('E10000018', 'T0003', 'P00000092', 9),
('E10000018', 'T0003', 'P00000024', 10),
('E10000018', 'T0003', 'P00000008', 5),
('E10000018', 'T0003', 'P00000066', 6),
('E10000018', 'T0003', 'P00000057', 7), 
('E10000032', 'T0004', 'P00000146', 5),
('E10000032', 'T0004', 'P00000074', 6),
('E10000032', 'T0004', 'P00000027', 7),
('E10000032', 'T0004', 'P00000101', 8),
('E10000032', 'T0004', 'P00000107', 9),
('E10000032', 'T0004', 'P00000119', 10),
('E10000034', 'T0004', 'P00000146', 5),
('E10000034', 'T0004', 'P00000074', 6),
('E10000034', 'T0004', 'P00000027', 7),
('E10000034', 'T0004', 'P00000101', 8),
('E10000034', 'T0004', 'P00000107', 9),
('E10000034', 'T0004', 'P00000119', 10),
('E10000021', 'T0004', 'P00000146', 5),
('E10000021', 'T0004', 'P00000074', 6),
('E10000021', 'T0004', 'P00000027', 7),
('E10000021', 'T0004', 'P00000101', 8),
('E10000021', 'T0004', 'P00000107', 9),
('E10000021', 'T0004', 'P00000119', 10),
('E10000023', 'T0004', 'P00000146', 5),
('E10000023', 'T0004', 'P00000074', 6),
('E10000023', 'T0004', 'P00000027', 7),
('E10000023', 'T0004', 'P00000101', 8),
('E10000023', 'T0004', 'P00000107', 9),
('E10000023', 'T0004', 'P00000119', 10),
('E10000025', 'T0004', 'P00000146', 5),
('E10000025', 'T0004', 'P00000074', 6),
('E10000025', 'T0004', 'P00000027', 7),
('E10000025', 'T0004', 'P00000101', 8),
('E10000025', 'T0004', 'P00000107', 9),
('E10000025', 'T0004', 'P00000119', 10),
('E10000036', 'T0005', 'P00000020', 5),
('E10000036', 'T0005', 'P00000021', 6),
('E10000036', 'T0005', 'P00000022', 7),
('E10000036', 'T0005', 'P00000023', 8),
('E10000036', 'T0005', 'P00000024', 9),
('E10000036', 'T0005', 'P00000026', 10),
('E10000036', 'T0005', 'P00000029', 5),
('E10000036', 'T0005', 'P00000032', 6),
('E10000036', 'T0005', 'P00000035', 7),
('E10000036', 'T0005', 'P00000038', 8),
('E10000038', 'T0005', 'P00000020', 9),
('E10000038', 'T0005', 'P00000021', 10),
('E10000038', 'T0005', 'P00000022', 5),
('E10000038', 'T0005', 'P00000023', 6),
('E10000038', 'T0005', 'P00000024', 7),
('E10000038', 'T0005', 'P00000026', 8),
('E10000038', 'T0005', 'P00000029', 9),
('E10000038', 'T0005', 'P00000032', 10),
('E10000038', 'T0005', 'P00000035', 5),
('E10000038', 'T0005', 'P00000038', 6),
('E10000027', 'T0005', 'P00000020', 7),
('E10000027', 'T0005', 'P00000021', 8),
('E10000027', 'T0005', 'P00000022', 9),
('E10000027', 'T0005', 'P00000023', 10),
('E10000027', 'T0005', 'P00000024', 5),
('E10000027', 'T0005', 'P00000026', 6),
('E10000027', 'T0005', 'P00000029', 7),
('E10000027', 'T0005', 'P00000032', 8),
('E10000027', 'T0005', 'P00000035', 9),
('E10000027', 'T0005', 'P00000038', 10),
('E10000029', 'T0005', 'P00000020', 5),
('E10000029', 'T0005', 'P00000021', 6),
('E10000029', 'T0005', 'P00000022', 7),
('E10000029', 'T0005', 'P00000023', 8),
('E10000029', 'T0005', 'P00000024', 9),
('E10000029', 'T0005', 'P00000026', 10),
('E10000029', 'T0005', 'P00000029', 5),
('E10000029', 'T0005', 'P00000032', 6),
('E10000029', 'T0005', 'P00000035', 7),
('E10000029', 'T0005', 'P00000038', 8),
('E10000031', 'T0005', 'P00000020', 9),
('E10000031', 'T0005', 'P00000021', 10),
('E10000031', 'T0005', 'P00000022', 5),
('E10000031', 'T0005', 'P00000023', 6),
('E10000031', 'T0005', 'P00000024', 7),
('E10000031', 'T0005', 'P00000026', 8),
('E10000031', 'T0005', 'P00000029', 9),
('E10000031', 'T0005', 'P00000032', 10),
('E10000031', 'T0005', 'P00000035', 5),
('E10000031', 'T0005', 'P00000038', 6), 
('E10000020', 'T0006', 'P00000087', 5),
('E10000020', 'T0006', 'P00000100', 6),
('E10000020', 'T0006', 'P00000063', 7),
('E10000020', 'T0006', 'P00000055', 8),
('E10000020', 'T0006', 'P00000057', 9),
('E10000020', 'T0006', 'P00000059', 10),
('E10000020', 'T0006', 'P00000061', 5),
('E10000020', 'T0006', 'P00000069', 6),
('E10000022', 'T0006', 'P00000087', 7),
('E10000022', 'T0006', 'P00000100', 8),
('E10000022', 'T0006', 'P00000063', 9),
('E10000022', 'T0006', 'P00000055', 10),
('E10000022', 'T0006', 'P00000057', 5),
('E10000022', 'T0006', 'P00000059', 6),
('E10000022', 'T0006', 'P00000061', 7),
('E10000022', 'T0006', 'P00000069', 8),
('E10000033', 'T0006', 'P00000087', 9),
('E10000033', 'T0006', 'P00000100', 10),
('E10000033', 'T0006', 'P00000063', 5),
('E10000033', 'T0006', 'P00000055', 6),
('E10000033', 'T0006', 'P00000057', 7),
('E10000033', 'T0006', 'P00000059', 8),
('E10000033', 'T0006', 'P00000061', 9),
('E10000033', 'T0006', 'P00000069', 10),
('E10000035', 'T0006', 'P00000087', 5),
('E10000035', 'T0006', 'P00000100', 6),
('E10000035', 'T0006', 'P00000063', 7),
('E10000035', 'T0006', 'P00000055', 8),
('E10000035', 'T0006', 'P00000057', 9),
('E10000035', 'T0006', 'P00000059', 10),
('E10000035', 'T0006', 'P00000061', 5),
('E10000035', 'T0006', 'P00000069', 6),
('E10000037', 'T0006', 'P00000087', 7),
('E10000037', 'T0006', 'P00000100', 8),
('E10000037', 'T0006', 'P00000063', 9),
('E10000037', 'T0006', 'P00000055', 10),
('E10000037', 'T0006', 'P00000057', 5),
('E10000037', 'T0006', 'P00000059', 6),
('E10000037', 'T0006', 'P00000061', 7),
('E10000037', 'T0006', 'P00000069', 8),
('E10000024', 'T0007', 'P00000075', 5),
('E10000024', 'T0007', 'P00000093', 6),
('E10000024', 'T0007', 'P00000111', 7),
('E10000024', 'T0007', 'P00000064', 8),
('E10000024', 'T0007', 'P00000025', 9),
('E10000024', 'T0007', 'P00000013', 10),
('E10000024', 'T0007', 'P00000121', 5),
('E10000024', 'T0007', 'P00000004', 6),
('E10000024', 'T0007', 'P00000045', 7),
('E10000024', 'T0007', 'P00000063', 8),
('E10000024', 'T0007', 'P00000144', 9),
('E10000024', 'T0007', 'P00000009', 10),
('E10000024', 'T0007', 'P00000021', 5),
('E10000024', 'T0007', 'P00000097', 6),
('E10000024', 'T0007', 'P00000101', 7),
('E10000024', 'T0007', 'P00000087', 8),
